"state","date","Negative","Positive","Inconclusive","positiveIncrease","negativeIncrease"
"NC",2020-10-12,20099,1730,22,1276,0
"NC",2020-10-13,31207,2570,29,1734,0
"NC",2020-10-14,38301,2650,29,1926,0
"NC",2020-10-15,36666,2735,42,2532,0
"NC",2020-10-16,31755,2167,30,2684,0
"NC",2020-10-17,29925,2032,68,2102,0
"NC",2020-10-18,21816,1705,28,2303,0
"NC",2020-10-19,15758,1579,21,1144,0
"NC",2020-10-20,28867,2185,32,1578,0
"NC",2020-10-21,42891,2948,34,1842,0
"NC",2020-10-22,36486,2659,29,2400,0
"NC",2020-10-23,33944,2475,43,2716,0
"NC",2020-10-24,28583,2113,32,2584,0
"NC",2020-10-25,23845,1917,33,1807,0
"NC",2020-10-26,19896,1965,32,1643,0
"NC",2020-10-27,35260,2719,37,2141,0
"NC",2020-10-28,35819,2527,46,2253,0
"NC",2020-10-29,31279,2460,26,2885,0
"NC",2020-10-30,34289,2464,49,2809,0
"NC",2020-10-31,30811,2080,29,2805,0
"NC",2020-11-01,24954,2022,41,2057,0
"NC",2020-11-02,20821,2040,38,1336,0
"NC",2020-11-03,37251,2976,68,2349,0
"NC",2020-11-04,41744,3013,42,2425,0
"NC",2020-11-05,38519,2933,43,2859,0
"NC",2020-11-06,35888,2413,46,2908,0
"NC",2020-11-07,31277,2328,68,2676,0
"NC",2020-11-08,23794,2071,25,2094,0
"NC",2020-11-09,24225,2624,43,1521,0
"NC",2020-11-10,35072,3161,62,2582,0
"NC",2020-11-11,39405,3688,57,3119,0
"NC",2020-11-12,39483,3789,60,2893,0
"NC",2020-11-13,35425,3250,66,1779,0
"NC",2020-11-14,31593,3025,44,3885,0
"NC",2020-11-15,26532,2772,55,3117,0
"NC",2020-11-16,27780,3181,45,1972,0
"NC",2020-11-17,41138,3961,91,3288,0
"NC",2020-11-18,38341,3500,66,3367,0
"NC",2020-11-19,48772,3892,70,4296,0
"NC",2020-11-20,46041,3855,82,3688,0
"NC",2020-11-21,39204,2887,55,3415,0
"NC",2020-11-22,38174,2878,70,4514,0
"NC",2020-11-23,42632,3924,70,2419,0
"NC",2020-11-24,41636,3616,74,3100,0
"NC",2020-11-25,55846,5202,73,4212,0
"NC",2020-11-26,36219,3470,72,0,0
"NC",2020-11-27,35739,3945,101,8008,0
"NC",2020-11-28,25744,3196,53,3444,0
"NC",2020-11-29,18381,2454,38,3820,0
"NC",2020-11-30,21088,3414,24,2734,0
"NC",2020-12-01,26516,3541,57,2883,0
"NC",2020-12-02,45918,5615,89,4199,0
"NC",2020-12-03,49092,6394,87,5637,0
"NC",2020-12-04,45345,5996,77,5303,0
"NC",2020-12-05,44007,5783,75,6018,0
"NC",2020-12-06,34840,4288,82,6438,0
"NC",2020-12-07,36073,5570,42,4372,0
"NC",2020-12-08,46153,6307,90,4670,0
"NC",2020-12-09,56880,7079,123,6495,0
"NC",2020-12-10,51495,6826,104,5556,0
"NC",2020-12-11,47479,6224,133,7540,0
"NC",2020-12-12,34528,5002,82,6153,0
"NC",2020-12-13,30471,4089,98,6819,0
"NC",2020-12-14,28027,4791,52,4770,0
"NC",2020-12-15,45785,6104,90,5236,0
"NC",2020-12-16,59232,7219,97,5273,0
"NC",2020-12-17,58237,8105,142,5786,0
"NC",2020-12-18,52274,6874,97,8444,0
"NC",2020-12-19,45607,5465,63,6164,0
"NC",2020-12-20,29979,4114,62,6900,0
"NC",2020-12-21,36986,5256,257,4479,0
"NC",2020-12-22,48574,6311,75,5255,0
"NC",2020-12-23,65303,7789,90,5609,0
"NC",2020-12-24,44730,6162,85,0,0
"NC",2020-12-25,29428,3944,67,0,0
"NC",2020-12-26,15028,2718,18,19419,0
"NC",2020-12-27,17271,3281,38,2898,0
"NC",2020-12-28,22170,5217,27,3888,0
"NC",2020-12-29,41425,7697,98,3563,0
"NC",2020-12-30,60220,10341,142,8551,0
"NC",2020-12-31,45222,8794,83,6715,0
"NC",2021-01-01,35897,6338,124,0,0
"NC",2021-01-02,29975,6292,102,18892,0
"NC",2021-01-03,20832,4350,36,6487,0
"NC",2021-01-04,32925,7652,69,5187,0
"NC",2021-01-05,53997,10125,105,5285,0
"NC",2021-01-06,59443,10236,153,6952,0
"NC",2021-01-07,54347,9969,121,10398,0
"NC",2021-01-08,57523,9187,95,10028,0
"NC",2021-01-09,50488,7867,120,11581,0
"NC",2021-01-10,26252,4511,73,8833,0
"NC",2021-01-11,34740,6173,69,5936,0
"NC",2021-01-12,59575,8117,87,6851,0
"NC",2021-01-13,60953,7954,112,5098,0
"NC",2021-01-14,54103,6981,96,9853,0
"NC",2021-01-15,58954,7632,179,8914,0
"NC",2021-01-16,46600,6285,102,7986,0
"NC",2021-01-17,25770,3706,77,6811,0
"NC",2021-01-18,33655,5094,56,0,0
"NC",2021-01-19,49304,6421,120,9860,0
"NC",2021-01-20,59693,7164,94,6415,0
"NC",2021-01-21,48647,6348,103,7187,0
"NC",2021-01-22,50206,5891,70,7436,0
"NC",2021-01-23,45663,5588,85,7181,0
"NC",2021-01-24,21611,3341,75,6096,0
"NC",2021-01-25,28704,4038,43,4633,0
"NC",2021-01-26,45735,4524,65,3978,0
"NC",2021-01-27,62285,6086,65,5587,0
"NC",2021-01-28,51464,5049,82,6490,0
"NC",2021-01-29,52023,5214,88,6959,0
"NC",2021-01-30,41902,4273,84,6168,0
"NC",2021-01-31,20229,2340,41,4899,0
"NC",2021-02-01,25828,3422,23,3776,0
"NC",2021-02-02,55011,4897,76,2926,0
"NC",2021-02-03,57172,4708,83,12079,0
"NC",2021-02-04,50194,4472,81,5495,0
"NC",2021-02-05,49605,4187,89,5547,0
"NC",2021-02-06,37912,3520,68,4172,0
"NC",2021-02-07,22589,2218,41,4674,0
"NC",2021-02-08,27998,2691,32,3084,0
"NC",2021-02-09,52456,3975,71,2786,0
"NC",2021-02-10,57364,3865,72,3833,0
"NC",2021-02-11,36168,2697,41,4568,0
"NC",2021-02-12,43494,3377,57,4128,0
"NC",2021-02-13,29324,2420,58,4130,0
"NC",2021-02-14,21064,1706,35,3170,0
"NC",2021-02-15,20937,2177,28,2458,0
"NC",2021-02-16,44482,3131,64,1988,0
"NC",2021-02-17,42112,2675,48,3167,0
"NC",2021-02-18,38966,2462,37,3916,0
"NC",2021-02-19,33254,2284,34,3227,0
"NC",2021-02-20,34852,2228,39,3446,0
"NC",2021-02-21,18236,1434,28,2541,0
"NC",2021-02-22,26092,1888,23,2133,0
"NC",2021-02-23,48954,2660,44,1514,0
"NC",2021-02-24,50817,2484,44,3346,0
"NC",2021-02-25,39070,2214,58,3351,0
"NC",2021-02-26,36478,1938,39,2924,0
"NC",2021-02-27,27273,1534,25,2643,0
"NC",2021-02-28,13911,953,29,0,0
"NC",2021-03-01,18029,1421,14,3622,0
"NC",2021-03-02,44044,2238,40,1239,0
"NC",2021-03-03,42692,1826,31,2145,0
"NC",2021-03-04,35653,1724,35,2502,0
"NC",2021-03-05,30005,1487,45,2093,0
"NC",2021-03-06,25783,1265,20,2027,0
"NC",2021-03-07,13035,791,8,0,0
"NC",2021-03-08,15680,1070,8,NA,NA
"NC",2021-03-09,42597,1773,25,NA,NA
"NC",2021-03-10,41214,1611,30,NA,NA
"NC",2021-03-11,33405,1443,33,NA,NA
"NC",2021-03-12,29077,1487,24,NA,NA
"NC",2021-03-13,23100,1300,22,NA,NA
"NC",2021-03-14,11855,843,15,NA,NA
"NC",2021-03-15,16891,1187,23,NA,NA
"NC",2021-03-16,27157,1234,27,NA,NA
"NC",2021-03-17,38873,1739,41,NA,NA
"NC",2021-03-18,32522,1685,37,NA,NA
"NC",2021-03-19,25343,1656,39,NA,NA
"NC",2021-03-20,22076,1354,21,NA,NA
"NC",2021-03-21,11728,780,27,NA,NA
"NC",2021-03-22,19185,1262,8,NA,NA
"NC",2021-03-23,41416,1929,40,NA,NA
"NC",2021-03-24,39012,1779,41,NA,NA
"NC",2021-03-25,33394,1739,55,NA,NA
"NC",2021-03-26,26775,1701,40,NA,NA
"NC",2021-03-27,21982,1306,29,NA,NA
"NC",2021-03-28,12721,836,18,NA,NA
"NC",2021-03-29,19052,1476,16,NA,NA
"NC",2021-03-30,36240,1783,38,NA,NA
"NC",2021-03-31,35834,1789,55,NA,NA
"NC",2021-04-01,31014,1730,43,NA,NA
"NC",2021-04-02,23465,1492,24,NA,NA
"NC",2021-04-03,15704,1046,26,NA,NA
"NC",2021-04-04,10650,847,19,NA,NA
"NC",2021-04-05,16475,1415,15,NA,NA
"NC",2021-04-06,31888,1755,49,NA,NA
"NC",2021-04-07,36361,1870,35,NA,NA
"NC",2021-04-08,30143,1836,37,NA,NA
"NC",2021-04-09,26299,1773,20,NA,NA
"NC",2021-04-10,18534,1510,32,NA,NA
"NC",2021-04-11,11688,1084,7,NA,NA
"NC",2021-04-12,18133,1663,11,NA,NA
"NC",2021-04-13,35264,2105,32,NA,NA
"NC",2021-04-14,38191,2255,30,NA,NA
"NC",2021-04-15,29480,2127,47,NA,NA
"NC",2021-04-16,26106,1961,29,NA,NA
"NC",2021-04-17,21554,1511,21,NA,NA
"NC",2021-04-18,9939,885,11,NA,NA
"NC",2021-04-19,18920,1554,26,NA,NA
"NC",2021-04-20,36331,2017,34,NA,NA
"NC",2021-04-21,38428,1975,29,NA,NA
"NC",2021-04-22,29800,1816,26,NA,NA
"NC",2021-04-23,26253,1666,21,NA,NA
"NC",2021-04-24,20123,1325,28,NA,NA
"NC",2021-04-25,9739,879,11,NA,NA
"NC",2021-04-26,18820,1342,23,NA,NA
"NC",2021-04-27,35065,1822,14,NA,NA
"NC",2021-04-28,34865,1808,24,NA,NA
"NC",2021-04-29,30306,1720,36,NA,NA
"NC",2021-04-30,23028,1500,25,NA,NA
"NC",2021-05-01,18390,1137,26,NA,NA
"NC",2021-05-02,8587,713,20,NA,NA
"NC",2021-05-03,17108,1198,14,NA,NA
"NC",2021-05-04,20139,1030,13,NA,NA
"NC",2021-05-05,32086,1506,27,NA,NA
"NC",2021-05-06,26013,1395,25,NA,NA
"NC",2021-05-07,22300,1336,31,NA,NA
"NC",2021-05-08,18281,1018,11,NA,NA
"NC",2021-05-09,9460,568,11,NA,NA
"NC",2021-05-10,14674,994,8,NA,NA
"NC",2021-05-11,29235,1241,16,NA,NA
"NC",2021-05-12,29689,1104,21,NA,NA
"NC",2021-05-13,22908,1002,18,NA,NA
"NC",2021-05-14,20162,942,22,NA,NA
"NC",2021-05-15,17655,801,18,NA,NA
"NC",2021-05-16,8247,454,14,NA,NA
"NC",2021-05-17,15556,747,14,NA,NA
"NC",2021-05-18,29460,1112,12,NA,NA
"NC",2021-05-19,27818,1015,27,NA,NA
"NC",2021-05-20,22242,842,13,NA,NA
"NC",2021-05-21,19664,758,13,NA,NA
"NC",2021-05-22,15083,638,10,NA,NA
"NC",2021-05-23,8077,399,8,NA,NA
"NC",2021-05-24,14164,571,6,NA,NA
"NC",2021-05-25,24731,804,29,NA,NA
"NC",2021-05-26,22882,755,10,NA,NA
"NC",2021-05-27,19132,622,19,NA,NA
"NC",2021-05-28,17151,601,5,NA,NA
"NC",2021-05-29,13170,427,9,NA,NA
"NC",2021-05-30,7044,279,9,NA,NA
"NC",2021-05-31,6966,271,7,NA,NA
"NC",2021-06-01,11790,399,5,NA,NA
"NC",2021-06-02,24081,637,23,NA,NA
"NC",2021-06-03,22121,517,15,NA,NA
"NC",2021-06-04,17649,444,17,NA,NA
"NC",2021-06-05,13071,364,3,NA,NA
"NC",2021-06-06,7517,248,8,NA,NA
"NC",2021-06-07,12329,330,11,NA,NA
"NC",2021-06-08,21585,455,22,NA,NA
"NC",2021-06-09,18554,388,30,NA,NA
"NC",2021-06-10,16916,405,4,NA,NA
"NC",2021-06-11,17020,389,16,NA,NA
"NC",2021-06-12,12146,302,6,NA,NA
"NC",2021-06-13,5905,239,12,NA,NA
"NC",2021-06-14,11761,307,4,NA,NA
"NC",2021-06-15,20063,406,14,NA,NA
"NC",2021-06-16,17278,366,10,NA,NA
"NC",2021-06-17,16587,408,3,NA,NA
"NC",2021-06-18,15453,334,5,NA,NA
"NC",2021-06-19,11059,263,12,NA,NA
"NC",2021-06-20,6553,187,1,NA,NA
"NC",2021-06-21,10598,233,3,NA,NA
"NC",2021-06-22,15108,316,5,NA,NA
"ND",2020-03-07,5,NA,NA,0,0
"ND",2020-03-08,2,NA,NA,0,0
"ND",2020-03-09,5,NA,NA,0,0
"ND",2020-03-10,2,NA,NA,0,6
"ND",2020-03-11,15,1,NA,0,1
"ND",2020-03-12,28,0,NA,1,5
"ND",2020-03-13,16,0,NA,0,27
"ND",2020-03-14,41,0,NA,0,15
"ND",2020-03-15,28,0,NA,0,41
"ND",2020-03-16,88,2,NA,0,28
"ND",2020-03-17,135,4,NA,0,97
"ND",2020-03-18,233,11,NA,5,48
"ND",2020-03-19,363,15,NA,9,225
"ND",2020-03-20,261,3,NA,5,307
"ND",2020-03-21,152,0,NA,8,341
"ND",2020-03-22,102,3,NA,0,119
"ND",2020-03-23,145,1,NA,2,93
"ND",2020-03-24,252,6,NA,3,101
"ND",2020-03-25,323,13,NA,6,280
"ND",2020-03-26,514,11,1,13,305
"ND",2020-03-27,594,28,0,9,388
"ND",2020-03-28,533,15,0,19,382
"ND",2020-03-29,217,8,0,17,546
"ND",2020-03-30,281,15,0,10,373
"ND",2020-03-31,563,24,0,10,403
"ND",2020-04-01,709,21,0,22,220
"ND",2020-04-02,457,10,0,20,470
"ND",2020-04-03,441,25,0,14,804
"ND",2020-04-04,647,28,0,13,396
"ND",2020-04-05,560,22,1,21,559
"ND",2020-04-06,603,14,0,18,408
"ND",2020-04-07,531,20,2,12,478
"ND",2020-04-08,559,18,1,14,835
"ND",2020-04-09,493,12,3,18,420
"ND",2020-04-10,400,12,1,9,609
"ND",2020-04-11,577,27,70,15,457
"ND",2020-04-12,193,24,1,15,255
"ND",2020-04-13,261,17,3,23,408
"ND",2020-04-14,484,35,1,10,125
"ND",2020-04-15,624,52,0,23,377
"ND",2020-04-16,538,76,0,28,359
"ND",2020-04-17,1254,115,2,46,592
"ND",2020-04-18,744,53,0,90,532
"ND",2020-04-19,256,29,0,56,610
"ND",2020-04-20,270,19,0,42,1075
"ND",2020-04-21,826,47,0,18,223
"ND",2020-04-22,989,49,3,33,567
"ND",2020-04-23,1392,72,5,32,711
"ND",2020-04-24,2384,113,14,38,1080
"ND",2020-04-25,1892,131,11,56,1846
"ND",2020-04-26,777,31,2,64,1303
"ND",2020-04-27,1519,34,1,75,1642
"ND",2020-04-28,2622,52,7,49,1240
"ND",2020-04-29,2108,55,1,42,1771
"ND",2020-04-30,1836,58,1,34,1890
"ND",2020-05-01,2500,56,3,40,2025
"ND",2020-05-02,3001,69,6,46,1976
"ND",2020-05-03,1868,61,8,38,1768
"ND",2020-05-04,3077,42,7,34,1367
"ND",2020-05-05,1282,50,6,39,1626
"ND",2020-05-06,1059,61,1,56,2154
"ND",2020-05-07,1362,68,2,49,2187
"ND",2020-05-08,2097,49,0,53,1580
"ND",2020-05-09,2721,59,3,40,1393
"ND",2020-05-10,1222,26,1,26,909
"ND",2020-05-11,1357,87,4,26,2118
"ND",2020-05-12,1993,86,1,52,765
"ND",2020-05-13,2129,89,3,74,1037
"ND",2020-05-14,2668,80,1,67,1301
"ND",2020-05-15,2651,106,0,51,1355
"ND",2020-05-16,1921,57,2,87,1685
"ND",2020-05-17,2297,47,1,51,1682
"ND",2020-05-18,1771,107,3,31,1309
"ND",2020-05-19,2086,133,2,60,1107
"ND",2020-05-20,2429,159,3,81,1368
"ND",2020-05-21,2339,85,1,95,1945
"ND",2020-05-22,2073,55,2,70,1463
"ND",2020-05-23,2325,77,1,49,1270
"ND",2020-05-24,1066,34,0,54,1287
"ND",2020-05-25,777,44,0,40,823
"ND",2020-05-26,1328,72,10,43,539
"ND",2020-05-27,3539,53,6,17,469
"ND",2020-05-28,3178,76,11,41,872
"ND",2020-05-29,2846,45,1,40,1160
"ND",2020-05-30,1853,48,5,34,1494
"ND",2020-05-31,1056,43,2,23,1036
"ND",2020-06-01,2307,47,0,47,1213
"ND",2020-06-02,3364,44,1,22,322
"ND",2020-06-03,3724,87,3,33,825
"ND",2020-06-04,2917,76,1,26,1215
"ND",2020-06-05,3264,80,1,40,1073
"ND",2020-06-06,2386,71,3,71,1953
"ND",2020-06-07,863,8,1,44,1008
"ND",2020-06-08,2453,33,0,19,228
"ND",2020-06-09,4065,69,0,22,465
"ND",2020-06-10,3152,66,1,40,954
"ND",2020-06-11,4224,45,2,38,1089
"ND",2020-06-12,4228,69,1,36,1340
"ND",2020-06-13,2800,68,20,42,1667
"ND",2020-06-14,443,11,0,22,985
"ND",2020-06-15,1039,21,2,22,875
"ND",2020-06-16,4685,55,0,23,852
"ND",2020-06-17,3962,49,0,39,981
"ND",2020-06-18,4780,42,1,29,953
"ND",2020-06-19,3720,60,0,32,1919
"ND",2020-06-20,2258,40,0,25,1600
"ND",2020-06-21,1419,23,0,37,1905
"ND",2020-06-22,2005,29,0,25,1255
"ND",2020-06-23,3873,56,2,7,93
"ND",2020-06-24,5221,53,1,41,1094
"ND",2020-06-25,2290,44,0,32,724
"ND",2020-06-26,2514,24,5,28,1414
"ND",2020-06-27,3064,54,1,37,1596
"ND",2020-06-28,3378,69,0,35,1369
"ND",2020-06-29,1646,31,1,46,1722
"ND",2020-06-30,2584,43,1,38,394
"ND",2020-07-01,4144,45,2,39,1065
"ND",2020-07-02,4972,98,0,43,927
"ND",2020-07-03,4225,59,1,63,2314
"ND",2020-07-04,4014,54,2,57,1297
"ND",2020-07-05,1057,35,0,36,1163
"ND",2020-07-06,2107,50,0,33,421
"ND",2020-07-07,3245,85,0,51,726
"ND",2020-07-08,5194,123,0,73,1409
"ND",2020-07-09,5678,100,3,99,1911
"ND",2020-07-10,4063,96,0,84,1663
"ND",2020-07-11,5390,159,1,88,1166
"ND",2020-07-12,3000,101,3,91,1537
"ND",2020-07-13,1732,57,0,102,1291
"ND",2020-07-14,2693,63,3,54,1104
"ND",2020-07-15,2902,70,0,71,1459
"ND",2020-07-16,3875,122,0,103,1389
"ND",2020-07-17,3294,94,1,122,1295
"ND",2020-07-18,4813,126,1,115,1925
"ND",2020-07-19,4620,122,1,113,2227
"ND",2020-07-20,3324,123,5,106,2017
"ND",2020-07-21,3270,150,1,82,1234
"ND",2020-07-22,5176,166,60,159,1813
"ND",2020-07-23,7833,286,3,125,1424
"ND",2020-07-24,4719,132,3,122,1771
"ND",2020-07-25,2928,122,8,121,1430
"ND",2020-07-26,1163,51,3,140,2079
"ND",2020-07-27,2351,101,3,111,1777
"ND",2020-07-28,5509,167,4,151,1525
"ND",2020-07-29,5710,195,4,89,951
"ND",2020-07-30,6317,181,5,72,704
"ND",2020-07-31,5295,163,8,167,1935
"ND",2020-08-01,4529,131,1,132,2088
"ND",2020-08-02,1969,50,3,57,0
"ND",2020-08-03,4040,121,1,127,2383
"ND",2020-08-04,5614,198,5,149,1571
"ND",2020-08-05,5352,186,5,122,1420
"ND",2020-08-06,5602,103,35,122,1585
"ND",2020-08-07,5942,169,5,149,1832
"ND",2020-08-08,3480,83,1,179,1485
"ND",2020-08-09,948,33,3,91,1217
"ND",2020-08-10,3680,132,4,117,1050
"ND",2020-08-11,5721,224,1,169,1847
"ND",2020-08-12,5155,168,7,87,1076
"ND",2020-08-13,5727,169,6,200,1820
"ND",2020-08-14,5397,187,4,152,1412
"ND",2020-08-15,3980,92,8,123,1420
"ND",2020-08-16,2184,64,0,143,1512
"ND",2020-08-17,2302,148,0,59,559
"ND",2020-08-18,5338,296,10,133,374
"ND",2020-08-19,6823,220,21,188,1412
"ND",2020-08-20,6803,246,8,274,1987
"ND",2020-08-21,5262,223,7,231,1993
"ND",2020-08-22,3369,136,2,256,1764
"ND",2020-08-23,2172,105,10,138,1707
"ND",2020-08-24,3020,229,5,126,1009
"ND",2020-08-25,4556,257,8,233,1352
"ND",2020-08-26,5941,313,7,233,1281
"ND",2020-08-27,7371,331,6,332,1108
"ND",2020-08-28,6443,284,3,307,1127
"ND",2020-08-29,2416,162,2,372,1377
"ND",2020-08-30,1453,46,4,221,0
"ND",2020-08-31,2738,223,5,114,1682
"ND",2020-09-01,6483,443,12,192,473
"ND",2020-09-02,9288,412,9,265,1412
"ND",2020-09-03,6442,347,10,359,1440
"ND",2020-09-04,4926,369,14,340,1513
"ND",2020-09-05,3596,211,2,355,1382
"ND",2020-09-06,881,53,2,298,1203
"ND",2020-09-07,1398,75,3,169,729
"ND",2020-09-08,4632,365,7,74,160
"ND",2020-09-09,5652,391,12,236,592
"ND",2020-09-10,8477,390,22,335,1000
"ND",2020-09-11,6483,289,7,241,543
"ND",2020-09-12,5265,274,4,466,1038
"ND",2020-09-13,1611,83,2,429,1599
"ND",2020-09-14,3924,191,2,252,1370
"ND",2020-09-15,6594,560,8,232,182
"ND",2020-09-16,7155,435,9,265,1143
"ND",2020-09-17,8173,389,13,392,723
"ND",2020-09-18,6673,489,7,505,1516
"ND",2020-09-19,4150,337,4,378,932
"ND",2020-09-20,1555,184,3,352,1402
"ND",2020-09-21,4480,421,3,284,970
"ND",2020-09-22,8945,758,7,264,295
"ND",2020-09-23,7782,574,17,472,1309
"ND",2020-09-24,6518,382,11,467,791
"ND",2020-09-25,5400,440,5,431,1087
"ND",2020-09-26,4812,482,8,497,1100
"ND",2020-09-27,2070,134,2,341,1045
"ND",2020-09-28,3463,482,3,259,860
"ND",2020-09-29,7888,472,5,419,693
"ND",2020-09-30,8351,670,10,444,1199
"ND",2020-10-01,7928,571,15,367,1036
"ND",2020-10-02,6979,568,15,471,936
"ND",2020-10-03,3435,283,7,443,1254
"ND",2020-10-04,2560,187,4,411,1170
"ND",2020-10-05,4248,390,1,311,748
"ND",2020-10-06,7581,683,5,502,933
"ND",2020-10-07,6662,630,12,490,1093
"ND",2020-10-08,8964,698,14,523,1207
"ND",2020-10-09,8240,654,17,644,1133
"ND",2020-10-10,5352,628,20,598,1402
"ND",2020-10-11,2040,275,2,637,1213
"ND",2020-10-12,5314,482,9,473,831
"ND",2020-10-13,6115,572,13,490,898
"ND",2020-10-14,4834,616,11,663,786
"ND",2020-10-15,6314,728,19,696,822
"ND",2020-10-16,6466,605,11,880,1238
"ND",2020-10-17,4630,834,26,771,1065
"ND",2020-10-18,3144,539,18,713,1166
"ND",2020-10-19,5255,777,9,658,1523
"ND",2020-10-20,6213,802,10,1049,806
"ND",2020-10-21,7962,1134,23,521,525
"ND",2020-10-22,8637,1106,45,1048,1209
"ND",2020-10-23,6035,1035,17,896,1123
"ND",2020-10-24,7495,820,15,967,1031
"ND",2020-10-25,4550,587,15,849,897
"ND",2020-10-26,5994,833,27,532,546
"ND",2020-10-27,8165,1066,13,903,829
"ND",2020-10-28,8431,1499,37,818,551
"ND",2020-10-29,8492,1277,42,1228,773
"ND",2020-10-30,7295,1215,36,1378,1065
"ND",2020-10-31,4691,1041,29,1461,693
"ND",2020-11-01,7101,1130,31,1150,602
"ND",2020-11-02,6609,1032,25,967,682
"ND",2020-11-03,8954,1454,24,1221,871
"ND",2020-11-04,7193,1503,25,1172,485
"ND",2020-11-05,8746,1739,56,1572,345
"ND",2020-11-06,7177,1501,38,1805,930
"ND",2020-11-07,5413,1227,25,1646,704
"ND",2020-11-08,4386,718,24,1117,426
"ND",2020-11-09,4940,937,6,1153,347
"ND",2020-11-10,6893,829,14,947,0
"ND",2020-11-11,10240,1421,48,1096,694
"ND",2020-11-12,11925,1632,75,1835,987
"ND",2020-11-13,9208,1475,88,1490,915
"ND",2020-11-14,5050,713,23,2329,1220
"ND",2020-11-15,5717,748,25,960,508
"ND",2020-11-16,7043,823,36,1084,742
"ND",2020-11-17,7575,997,32,1129,767
"ND",2020-11-18,8887,1530,50,1341,307
"ND",2020-11-19,8426,1372,31,1450,885
"ND",2020-11-20,8582,1323,35,1434,747
"ND",2020-11-21,8546,1159,61,1572,836
"ND",2020-11-22,7700,1016,31,1180,1056
"ND",2020-11-23,6109,879,30,712,882
"ND",2020-11-24,8851,1261,31,1066,546
"ND",2020-11-25,8715,1130,22,1184,727
"ND",2020-11-26,4508,701,13,1007,953
"ND",2020-11-27,6716,670,33,751,527
"ND",2020-11-28,9130,898,58,795,607
"ND",2020-11-29,4963,528,28,725,835
"ND",2020-11-30,4028,445,15,595,684
"ND",2020-12-01,6612,503,20,466,218
"ND",2020-12-02,9528,837,37,551,334
"ND",2020-12-03,7888,670,48,1017,1061
"ND",2020-12-04,6857,551,26,891,669
"ND",2020-12-05,5940,405,16,615,767
"ND",2020-12-06,3244,222,22,488,478
"ND",2020-12-07,5237,315,12,387,445
"ND",2020-12-08,6617,384,10,582,0
"ND",2020-12-09,7353,425,20,473,272
"ND",2020-12-10,7814,428,42,558,821
"ND",2020-12-11,5748,291,11,507,727
"ND",2020-12-12,5499,267,16,376,715
"ND",2020-12-13,3091,142,18,281,366
"ND",2020-12-14,4516,189,14,196,341
"ND",2020-12-15,5601,212,11,328,439
"ND",2020-12-16,5620,330,23,291,526
"ND",2020-12-17,6467,340,23,377,744
"ND",2020-12-18,4652,245,5,494,977
"ND",2020-12-19,4497,168,5,231,768
"ND",2020-12-20,1912,78,8,251,384
"ND",2020-12-21,1971,117,1,82,-31
"ND",2020-12-22,7105,192,2,332,989
"ND",2020-12-23,6421,237,6,270,566
"ND",2020-12-24,5541,200,13,225,806
"ND",2020-12-25,674,65,2,0,0
"ND",2020-12-26,1791,44,5,407,788
"ND",2020-12-27,804,55,0,111,110
"ND",2020-12-28,3086,132,2,93,194
"ND",2020-12-29,5928,187,3,272,605
"ND",2020-12-30,5530,217,2,371,-2210
"ND",2020-12-31,5194,130,5,293,-581
"ND",2021-01-01,2281,125,13,0,1775
"ND",2021-01-02,1626,74,1,396,398
"ND",2021-01-03,1342,61,1,150,68
"ND",2021-01-04,2889,190,1,199,179
"ND",2021-01-05,5270,213,6,254,515
"ND",2021-01-06,6563,241,8,338,846
"ND",2021-01-07,3682,153,14,324,389
"ND",2021-01-08,3731,93,1,282,553
"ND",2021-01-09,2157,66,1,120,-218
"ND",2021-01-10,338,22,0,158,0
"ND",2021-01-11,4711,171,4,114,0
"ND",2021-01-12,6407,205,2,138,1553
"ND",2021-01-13,4596,121,10,167,573
"ND",2021-01-14,4079,124,7,243,869
"ND",2021-01-15,3915,124,4,221,467
"ND",2021-01-16,1779,45,1,115,361
"ND",2021-01-17,897,29,1,150,395
"ND",2021-01-18,3867,65,6,70,189
"ND",2021-01-19,5141,124,1,137,269
"ND",2021-01-20,4114,113,9,151,210
"ND",2021-01-21,3235,88,8,148,280
"ND",2021-01-22,2418,61,3,197,206
"ND",2021-01-23,2265,61,2,153,338
"ND",2021-01-24,659,14,0,97,340
"ND",2021-01-25,4152,64,1,57,81
"ND",2021-01-26,5051,108,2,132,396
"ND",2021-01-27,5617,104,5,154,556
"ND",2021-01-28,3306,56,1,145,469
"ND",2021-01-29,2409,58,2,153,557
"ND",2021-01-30,500,26,1,104,363
"ND",2021-01-31,726,7,1,68,226
"ND",2021-02-01,4902,64,0,53,31
"ND",2021-02-02,4439,93,0,115,345
"ND",2021-02-03,5014,103,4,138,527
"ND",2021-02-04,2581,55,2,98,716
"ND",2021-02-05,2294,45,1,61,528
"ND",2021-02-06,720,25,0,11,441
"ND",2021-02-07,225,5,0,49,57
"ND",2021-02-08,4003,95,6,29,97
"ND",2021-02-09,4934,85,3,-9,662
"ND",2021-02-10,5120,94,5,39,700
"ND",2021-02-11,3258,78,1,139,518
"ND",2021-02-12,2049,55,0,113,464
"ND",2021-02-13,223,12,1,85,0
"ND",2021-02-14,1012,34,0,46,0
"ND",2021-02-15,3504,47,3,46,0
"ND",2021-02-16,4695,103,2,138,-451
